OTU	Kingdom	Phylum	Order	Class	Family	Genus	Species	taxon	guild
e5e7bd47728a498d05e8f93e004f7730	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis_caroliniana	Botrytis	na
7210721912f48f8ba7dae4af5b5d0f91	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria	Solicoccozyma	Undefined
c1a5796fdf38f379c08b9279612b4c2f	Fungi							na	na
91540d4b0f327b6c1bae4b9624c92df3	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Trichothecium	Trichothecium_crotocinigenum	Trichothecium	na
9f85c5522c6957deca872209530183f5	Fungi							na	na
4c00128b9f39fc45b26023458c9b1ae6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae			Phaeosphaeriaceae	na
5241787948e7c7b961435596906fd309	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_occulta	Inocybe	Ectomycorrhizal
0e3718b94bc22213140373d906351492	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	Clitopilus_caelatus	Clitopilus	Undefined
33a7ee96a3a840facbf1a21da29c3b80	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Dissophora	Dissophora_globulifera	Dissophora	Undefined
d8c4dabac26db764c2937783a74015c0	Fungi	Ascomycota	Sordariomycetes					na	na
584f6dcad1c07319bc54104c226c54b9	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	Helotiales_sp	na	na
eecc115785a60e2920983b40d587eac7	Fungi	Blastocladiomycota	unidentified	unidentified	unidentified	unidentified	Blastocladiomycota_sp	na	na
fe4035f320dc9573df5b2865509ea150	Fungi							na	na
d9621c95274915e65cadfeefb0454fb1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Niesslia	Niesslia_mucida	Niesslia	Undefined
86ca8ddb02a1b495984bf9f66d5070b2	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	Phaeococcomyces_mexicanus	Phaeococcomyces	Undefined
55b49454c2c16322b24ae9697db1e7d5	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta_sp	Coniochaeta	Undefined
5f50b1149c236befa0c94725f24a8017	Fungi	Basidiomycota	Agaricomycetes					na	na
4563eacb646702866e79e0e54d39b2aa	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Glarea		Glarea	Undefined
9968debedb6679770f51b33a9ce5bcc3	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia		Mrakia	Undefined
3e1478048dbcceac1cdff9e2e4c84516	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Chaetospermum	Chaetospermum_sp	Chaetospermum	Undefined
4430cc6e2e0b1390490338c9f9abbe30	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae			Lyophyllaceae	Undefined
f5ebb902b2a530feb9cdb79059dc7e30	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae			na	na
bfb8c6755192899babb83abc31d8aa06	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Anthracobia	Anthracobia_sp	Anthracobia	Undefined
7e97cc037dc9543d9f695b160bde4d96	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			Thelephoraceae	Undefined
2ba998dcde6ad7628dd8c7755862da11	Fungi	Ascomycota	Dothideomycetes					na	na
711b5c08d5d9ea14fa2c8a68c944d404	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Tetracladium_breve	Tetracladium	Undefined
871891bd268d7b9a65a2cbcfc419182e	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia_pamirica	Tausonia	Undefined
d0a54b524e6fd60581499e3f2c0b1fb1	Fungi							na	na
d4ccdf2209a796aabb05b7c8eef6267a	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
7da768b4c10fd2b4b5cc3a050dd259d2	Fungi	Ascomycota	Leotiomycetes					na	na
c478236cd803f49506ffd2f1233078e0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Darksidea	Darksidea_sp	Darksidea	Undefined
db50ea25571e3a3a658b348fce3bb20b	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	Amphinema_byssoides	Amphinema	Ectomycorrhizal
df18c1905998d5d46cdb09509d8e208e	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Anthracobia	Anthracobia_sp	Anthracobia	Undefined
114cec099d419281cd50f8ab77cea2df	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pulvinula	Pulvinula_sp	Pulvinula	Undefined
430436067144cbd76e71fe53a3321f22	Fungi							na	na
082e7b7785548d425ccfa47d6fbdab31	Fungi	Rozellomycota	unidentified	unidentified	unidentified	unidentified	Rozellomycota_sp	na	na
51596ae4ceda340ed7c1795981a092ac	Fungi	Ascomycota	Dothideomycetes					na	na
758e3efd4cc8385df635661bf87e6813	Fungi	Ascomycota	Leotiomycetes					na	na
76351de902018ff7539be925cdd3d8cb	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	naganishia	naganishia_bhutanensis	naganishia	Undefined
7e954f97a27575a57fdefeff1357b54e	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Niesslia	Niesslia_fuegiana	Niesslia	Undefined
9475245e8c14efa4932d5cddd545b83e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amniculicolaceae	Murispora	Murispora_sp	Murispora	Undefined
cfe404ad779efb1c600c4bfb853f8d05	Fungi							na	na
f53adedb1c759de06885273b786ab6c8	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	Beauveria_pseudobassiana	Beauveria	Undefined
ba6c93242d66dc13861b27f087577c30	Fungi	Ascomycota	Leotiomycetes					na	na
afbb8754fc8108c8a4620a7262e521bd	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Babjevia	Babjevia_anomala	Saccharomycetales	Undefined
4c96f989a3d9be768c87c4a48deae866	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma_radicina	Paraphoma	Undefined
2445ffb034740cdde86615eef84f4057	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium_ritchiei	Cystobasidium	na
e5e31cb0ecfbae01c9f77c3c00edab7c	Fungi							na	na
2846d77d318d4df1ae6e93b655d115cf	Fungi							na	na
660cd0b84ca00e06d16d519d03d4cc4a	Fungi							na	na
84311380e8789141e2aafdf7aa2a0695	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha_finlandica	Hyaloscypha	Undefined
c1635c7f72d32d7ccf882cdee755281a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hamatocanthoscyphaceae	Xenopolyscytalum	Xenopolyscytalum_pinea	Xenopolyscytalum	Undefined
59f71c712f34370b5ba6a5d2b2e68560	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales				na	na
42b5ada1a8fe739db89b86494a00538a	Fungi							na	na
ae95a11debced9462984c80b2c5e6833	Fungi	Ascomycota	Leotiomycetes					na	na
bd5a1a2c29682d5773e362a6359fa351	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius		Lactarius	Ectomycorrhizal
edbdbaed0cdbc899912f33b8d9f53b0e	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Teratosphaeria	Teratosphaeria_sp	Teratosphaeria	na
d2d90faa23e6cd07987970d50ea5dfa3	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Tephrocybe	Tephrocybe_sp	Tephrocybe	Undefined
d15aafe431cd7f7a72843cc3d3449690	Fungi							na	na
2764782b2f68e1decdc01566a65e17b6	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium_psychroaquaticum	Cystobasidium	na
4538c9a24cc168bb9bf89bfcd2d825c4	Fungi							na	na
670ea9576d9f8f2dfae1c22c68d25afb	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	unidentified	Hyphodermataceae_sp	na	na
0c19c172d9f68b04b9372eae088b5953	Fungi	Ascomycota	Sareomycetes	Sareales	unidentified	unidentified	Sareales_sp	na	na
133780d5a1df87c31f35e3049ad33dfe	Fungi	Rozellomycota	unidentified	unidentified	unidentified	unidentified	Rozellomycota_sp	na	na
41deb4fb61e4cdc759a2ac6e8707f639	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
54a2d6c1885ccb9c6abf25bce9526d54	Fungi							na	na
807e87603b6d9e32e7a620f1d488a2bc	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
48b2b3c7a78ca7bf55d997b41cc16c33	Fungi	Ascomycota	Leotiomycetes					na	na
04d33df97ebae505b5a74d0737f0c098	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_basi-inflatum	Cladosporium	na
c605bc310614e221ed3439c937ae2c9b	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	unidentified	Mortierellaceae_sp	Mortierellaceae	Undefined
553a175d58fed2e0be85fb400a1ba937	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Krasilnikovozyma	Krasilnikovozyma_tahquamenonensis	Krasilnikovozyma	Undefined
1cb638da535694e7d308510241a9e4fc	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_vinacea	Umbelopsis	Undefined
1bc3870381ce78ac86916190e96d58b4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Cyathicula	Cyathicula_sp	Cyathicula	Undefined
6cb49867e6e957da32872c2f561316dc	Fungi							na	na
adc2b5f4b0be29550eee8c1e504f71fc	Fungi							na	na
25405328bf05184f38cc6990032969ab	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Lophium	Lophium_mytilinum	Lophium	Undefined
78b9c38103b70cb3d973a83c91da607e	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
9e46b7780223c2da27f61562e503dc86	Fungi	Basidiomycota	Agaricomycetes	Russulales	Albatrellaceae	Leucophleps	Leucophleps_spinispora	Leucophleps	Ectomycorrhizal
ead32c7b4b31935e9be4234f6947c85f	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
84379f3804b930d8545670efec6c27a2	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Mastigobasidium	Mastigobasidium_sp	Mastigobasidium	na
83cef3d5fd6f27c9c21e24b3db58c26e	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria_tenuipes	Clavaria	Undefined
0d3ba5e58fe0e12ff86f90bd7cc9c73e	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	Amphinema_sp	Amphinema	Ectomycorrhizal
c0d775371581ab64fa8b68cebf9a89f3	Fungi	Ascomycota						na	na
6806843d45e02b4d3db406ce7ea40fe8	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pulvinulaceae	unidentified	Pulvinulaceae_sp	na	na
d7777056c22d0204ddfeead82d56372e	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales				na	na
acadc8c75dd77ef6c057a719fa8ba227	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Pseudoleucosporidium	Pseudoleucosporidium_fasciculatum	Pseudoleucosporidium	Undefined
537abfeba014d471c3c44148d0846b20	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Curvibasidium		Curvibasidium	Undefined
2b529a03152fc93cfe6ade95ae622d8f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae			Didymellaceae	Undefined
4d586037f7e0ad67cfdf323f25139543	Fungi							na	na
8f43035966ba1140eb33eec0c3613092	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_longisterigmata	Tomentella	Ectomycorrhizal
c7f0415bd35a3616523ffc5a37f645d5	Fungi							na	na
d4961e856a930657304359af9ce61b42	Fungi							na	na
361a25a1cac7f167a2412d49c5692e7f	Fungi							na	na
fc7d8e496a80d7cd86751554f2590f1e	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_isabellina	Umbelopsis	Undefined
8051f072f1b6443ed20b60215162ee54	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_leucoblema	Inocybe	Ectomycorrhizal
4cbf0f2e68882b96b34f7818c6104380	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus		Rhodosporidiobolus	Undefined
8ce91dd8b074690067194647ed2b1994	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae			Helotiaceae	na
e9c7b9ea2c18d92dbddec33edb45523b	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus		Rhodosporidiobolus	Undefined
e347f3dfb9d9325cdf3b50da5bc424b5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Pleotrichocladium	Pleotrichocladium_opacum	Pleotrichocladium	Undefined
34bd9ac5dd5497aca9c482fbb5253815	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria_tenuipes	Clavaria	Undefined
02e39196c2da04c2cac2109743acd0ab	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
45002da3bee6c451c5a29bded3a7ff8e	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae			Clavariaceae	Undefined
0933c4bf276c54bcb4fc56e01d63aad3	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	Thelebolus_globosus	Thelebolus	Undefined
88a08173a72217e8c67a4f9cf97069c0	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Aequabiliella	Aequabiliella_palatina	Aequabiliella	Plant Pathogen
6c635d800a66a776b0d63edd22c63964	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthoria	Xanthoria_montana	Xanthoria	na
33fc1a6f914e654b3745a678c6e0d49d	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiales_fam_Incertae_sedis	Atractospora	Atractospora_sp	Atractospora	na
e8f1cf3b858d6a9c5c31d84cc837504c	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Pholiota	Pholiota_lenta	Pholiota	Undefined
eaa152d31eef86513ddccf78f0c0d092	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Krasilnikovozyma	Krasilnikovozyma_tahquamenonensis	Krasilnikovozyma	Undefined
ed59f892535a697450d258ed69eb1cda	Fungi	Ascomycota	Leotiomycetes					na	na
df5f12301808ba87a078918333c2812c	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	Capronia_capucina	Capronia	Undefined
1445ae86b16ddfb7010bbc57d33e38d0	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Dissophora	Dissophora_globulifera	Dissophora	Undefined
efab39b80551d853dd00ac599c48195a	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula		Russula	Ectomycorrhizal
edfe9747b691513f8844fa53aa43ae36	Fungi							na	na
ce156774c7363fa020d6a52b38a4249a	Fungi							na	na
d0c85a290e1ac08708e459e7e8f8d8a7	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_imbricatum	Tricholoma	na
73f11aebe5f99bc8c58eb99a592597ac	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
e0ed483a1b449e26819f6714cac6ae5a	Fungi	Basidiomycota	Tritirachiomycetes	Tritirachiales	Tritirachiaceae	Tritirachium	Tritirachium_cinnamomeum	Tritirachium	Undefined
070a8bcd6f4fa8f6236dbdfa1f642370	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae			Melanommataceae	na
a24fb996455da2497a06f4796beea501	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium_ritchiei	Cystobasidium	na
3676e22c0483bf5d5b86bf6c8165e055	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_sp	Piloderma	Ectomycorrhizal
e0648f932a391ce6579e4c151ecbccf4	Fungi							na	na
b3bf3c529badc0b97124805d6241620e	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
77f592558f56ee351cd94fe530fa4a79	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Alatospora	Alatospora_acuminata	Alatospora	Undefined
5f1d9f7e149b22163192eb7a148881d6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hamatocanthoscyphaceae	Hyalodendriella	Hyalodendriella_betulae	Hyalodendriella	Undefined
b53226cf644d76f0dac653ab695415fd	Fungi							na	na
2bc57391399450eb321e5133bd5fc204	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta	Chalara	na
ac7a0a9907eb1af7b67904ad8518368c	Fungi	Basidiomycota	Microbotryomycetes	unidentified	unidentified	unidentified	Microbotryomycetes_sp	na	na
bbb2d2b0ab8b9e67cdf3a88ad175a744	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Cystolepiota	Cystolepiota_seminuda	Cystolepiota	Undefined
b576325a9ba92efc01645376408f28b6	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			Thelephoraceae	Undefined
6e1e6f313acfdf96998f3f0505d22e1b	Fungi							na	na
13d27c0cc35b44ba2b58fe9f14697ed0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Rhodocybe	Rhodocybe_nitellina	Rhodocybe	Undefined
d5a9fd916e18e4d400a0cc956166d192	Fungi	Ascomycota						na	na
8c61c15a69e22e9dc8350bebd9acaf47	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pustularia	Pustularia_sp	Pustularia	Ectomycorrhizal
dbd170f5fdbde4cd69750d40c749bb30	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus		Rhodosporidiobolus	Undefined
7b8b212379867904e7f9bf1965883b96	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha_finlandica	Hyaloscypha	Undefined
884dfd6be463b141772cc30dbd3ea77b	Fungi							na	na
72120a1b6971dd7f73450d848a0a91a9	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Pseudoleucosporidium	Pseudoleucosporidium_fasciculatum	Pseudoleucosporidium	Undefined
d12e69d23349182055132be897dc395b	Fungi	Basidiomycota	Agaricomycetes	Agaricales				Agaricales	Undefined
87007ac26ea73e89dd98f05d3f366713	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_cascadensis	Russula	Ectomycorrhizal
a50497e74812b0ce7bd2a3c3a7c4f515	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Lentithecium	Lentithecium_sp	Lentithecium	na
316382a3cf55f0bae28181ee8a18fac2	Fungi							na	na
fc284e4bf61419cd3c2f048ccfe98d55	Fungi	Ascomycota	Leotiomycetes					na	na
d7068764bdbff35607baf13560fe3b1c	Fungi							na	na
d9fab9524721b81795d5ebc134cceb71	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	Typhula_ishikariensis	Typhula	na
376121ca9bc373df14891d0e6512794c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Parafenestella	Parafenestella_austriaca	Parafenestella	Undefined
e54f2387e2cc1d601c83baf023c58ce3	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Warcupia	Warcupia_terrestris	Warcupia	Undefined
bb505734d4c2ec60101ab8e2005758b9	Fungi							na	na
a194e22afcb485b823550e6b0e3924e9	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys		Clonostachys	na
839902a555df53c415d73db5b864c5c2	Fungi	Ascomycota	Dothideomycetes	Pleosporales				na	na
615d283c79e4d8086a1b369f625c9ee7	Fungi	Basidiomycota	Agaricomycetes					na	na
c45177e7f3af92c583c7e4b9d01dc10d	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	Oliveonia_pauxilla	Oliveonia	Undefined
aa6263c76336ef48f3351ae9dbe2d0c6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiotremataceae	Atrocalyx		Atrocalyx	na
1505a4308a617e88083c070fa9a7fad9	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica	Phenoliferia	Undefined
6918d22099deb82ac4b771a6d421fcea	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnellula	Lachnellula_fuscosanguinea	Lachnellula	Undefined
85c9037ce3da83d192b013b59598d297	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
2f3af3a28217735fb8400108238dcbd2	Fungi							na	na
ab8cf471d5e3dbd9edc42c9594cc1c5c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Collophora	Collophora_sp	Collophora	na
20a93d67809eb3898d55d19b983832f8	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	Ramariopsis_sp	Ramariopsis	Undefined
a03934a9e937a4ae8912ff1525e346db	Fungi	Chytridiomycota						na	na
e0c43a70c2db2867a3182886723ac4a7	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis		Stagonosporopsis	Plant Pathogen
49ec179d0d0076a73e5d5ba8c2c4b70c	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
2ef05e9f259430d0e1a7704ab4914427	Fungi	Ascomycota	Leotiomycetes					na	na
6263f8fbf68ece6df69743a7dff2e8f0	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
f7e34cc699239fcc5206c982fd4ef7ca	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae	Hydnellum	Hydnellum_dianthifolium	Hydnellum	Ectomycorrhizal
cadd84c15dc1a953323fb8cf010533d8	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	Clavulinopsis_sp	Clavulinopsis	Undefined
919b815ec46151da18ea863e4f483c82	Fungi	Rozellomycota	unidentified	unidentified	unidentified	unidentified	Rozellomycota_sp	na	na
2e9085226305766cd8e36d370eff527e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria_sporulosa	Paraphaeosphaeria	Undefined
d3ad330d225c50e4d8e6452da0a22747	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma		Piskurozyma	Undefined
7d145347d148de6d10f242fb5d77232f	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	naganishia	naganishia_cerealis	naganishia	Undefined
a4c03c27275ae209d4f5c4620cd12ae4	Fungi							na	na
5c429b308752f4799e4fba4a84826be1	Fungi							na	na
6d0129bb7894694b340ebc3d7ac48e01	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_terricola	Solicoccozyma	Undefined
5a792c044adc76aa44be2c688781be3d	Fungi							na	na
60b59f36cf4b1698d38e49958cbfb455	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_basi-inflatum	Cladosporium	na
76aa173da27610185a256096149460c0	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	naganishia		naganishia	Undefined
3ff511490b1f7862ce7b28135454b16c	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
bca9e3319966a0385b3158d914eef04c	Fungi							na	na
a684f8b16e5875c7e12ee48a3f71baf0	Fungi							na	na
5c26b5e9ff8865190823535b3137b18f	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Babjevia	Babjevia_anomala	Saccharomycetales	Undefined
3ddf0beb6ad5bd49471c2e9badddb923	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	naganishia	naganishia_bhutanensis	naganishia	Undefined
3a57dbc6a5a59e352ad63f60ff9f9e65	Fungi							na	na
fd8ffd0917c2308416a7c4c9280bed3b	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	Amphinema_byssoides	Amphinema	Ectomycorrhizal
10cbf61c59227155d594e8a2326eaeb5	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae	Phacidium	Phacidium_grevilleae	Phacidium	na
d0fcb4d8a8cb7bc251d49a9406c32267	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Cyanosporus		Cyanosporus	na
7feb4baf81b728d7af3184f2114a6329	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_basi-inflatum	Cladosporium	na
6e6dbcb601e1afd9fe3766ab6dec7c95	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
75b9bfa13af13b62c221490f541082c2	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pustularia	Pustularia_sp	Pustularia	Ectomycorrhizal
