OTUID	taxonomy
842d7c526bfcb1ac27d223812913acba	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_terricola
fc51a0b7e984edce653143221b64671d	k__Fungi; p__Ascomycota; ; ; ; 
62fdb4d0237376b882b00007dd70c696	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Cyathicula; s__Cyathicula_sp
897ef32379535a2cd95f8cb20da3e34a	k__Fungi; ; ; ; ; 
212c0d590af4524b08a6ceb7e3d02b2e	k__Fungi; ; ; ; ; 
6561b6cf02001c3b4d1fc4bb910a09f9	k__Fungi; p__Ascomycota; ; ; ; 
953f5f183aadbd16e5b298c09eafca6d	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__unidentified; g__unidentified; s__Sebacinales_sp
4f68e191f16ff988b539732b87561ead	k__Fungi; p__Basidiomycota; c__Agaricomycetes; ; ; 
d12bfbc1a0e2858c68262f66222bc9cf	k__Fungi; ; ; ; ; 
3ccbc75a7404fef73e848b462237a0db	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
8b5d0e7876ae93a7a20fff5d2bbc2000	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Capnodiales_fam_Incertae_sedis; g__Hispidoconidioma; s__Hispidoconidioma_alpinum
70fdff532824324fcc4126557f19f552	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
1629b07dc57c0aa4f188ae1365f22bcc	k__Fungi; ; ; ; ; 
26c0905013297dc4a5f72f0a521c7959	k__Fungi; ; ; ; ; 
2ac7dab38c7a6070346d19dbbfc970ae	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; 
a1d8d6b5d58fbe9ac48070a291e562ec	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__unidentified; g__unidentified; s__Mortierellales_sp
9ff1a783de7d51711447e855e1c2b6d6	k__Fungi; ; ; ; ; 
2df8ca33fe612035d5a36aa4759ffb0c	k__Fungi; p__Ascomycota; ; ; ; 
25622c822d1c9516b36e3f6b63ac58b3	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
0f4abd69134547bdc9b72dca35f9f926	k__Fungi; ; ; ; ; 
fe3527dee3774e54d5b8df61a1ef4b55	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
c88334357e4cf4eae1c16047002995a7	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Collophora; s__Collophora_sp
2b2cd82153d3eda938f6f0c59d561aeb	k__Fungi; ; ; ; ; 
3ea30f6477daaea2b1060b86bc2fae4b	k__Fungi; ; ; ; ; 
ff5311f13fe0ad1b84ca7296c3f3b595	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Naganishia; s__Naganishia_cerealis
32c0ea794e2c876328c9ab1f4ed615c1	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Lipomycetaceae; g__Babjevia; s__Babjevia_anomala
d6da74461b5206cd860acc07e54e58f1	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Infundichalara; s__Infundichalara_microchona
635fd16f8f2b367ddf28f7b05a5911b6	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae; g__Helvellosebacina; s__Helvellosebacina_helvelloides
ee94667716c1333496804b51acd893c4	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Chrysozymaceae; g__Fellozyma
1a73716e37a3bcb1cdef3d9c533cd5c9	k__Fungi; p__Ascomycota; ; ; ; 
d7e38424a9842cc2e88cf03bd0510627	k__Fungi; p__Basidiomycota; c__Agaricomycetes; ; ; 
86c12c6a271bcf2ec32df2accc9e8aa8	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Chrysozymaceae; g__Slooffia; s__Slooffia_cresolica
8062b8b846f136bc1919f1fe73f20bcd	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Lepiota; s__Lepiota_erminea
0e0215cc3d035bc726317d128d8808ff	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Lycoperdaceae; g__Calvatia; s__Calvatia_fragilis
c94c616a01b151530d0f12a16b3af457	k__Fungi; p__Ascomycota; ; ; ; 
e6858be89d0f41affca8ecd701ae9872	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__unidentified; g__unidentified; s__Mortierellales_sp
74788833d81a3c47268a1086ad90efc4	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius
6737587d93f1df285afaa199891c2ac8	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_elongatula
43b5d3113bb861b31afa38cbe1167c8b	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleraceae; g__Genolevuria; s__Genolevuria_armeniaca
d325395ea7013ffd036f627f0fe0431e	k__Fungi; ; ; ; ; 
288e4fad19947c5122b90e93508052c5	k__Fungi; ; ; ; ; 
507d84b72feefbdddcdc0be5de5a6272	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Erythrobasidiales; f__Erythrobasidiaceae; g__Erythrobasidium
ee6ea4e76be45473b322977043bcea2c	k__Fungi; ; ; ; ; 
ec58a9acaf33013569c83ff598b63aea	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
16860b9a307378458f202493112a806f	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Rhytismatales; f__Calloriaceae; g__unidentified; s__Calloriaceae_sp
1248d3f11b595064178a9980e14b44c8	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hygrophoraceae; g__Cuphophyllus; s__Cuphophyllus_sp
301810d892e12a46a2b30e5f8653c826	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Radulomycetaceae; g__Aphanobasidium; s__Aphanobasidium_sp
de9a45390ace8cee3a79e196aafaafb1	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__unidentified; g__unidentified; s__Mortierellales_sp
c05b2f16a5749097d8ad9f4bb81acf3b	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleribasidiaceae; g__Vishniacozyma; s__Vishniacozyma_victoriae
216e7e440bdae73219d8dd7c061c9a71	k__Fungi; ; ; ; ; 
56afe677aea4be472428aabbc50fcc83	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius
93e9cdc630cfe6913e4025722ad53cdd	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma
16fffb54c0697c53896e51bdc1fefb08	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Sesquicillium; s__Sesquicillium_sp
06f0a21d8f336dd0d196b96ac400f106	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Anthracobia; s__Anthracobia_sp
710901f850c29ff3ec33653ac3b16095	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae; g__Pleotrichocladium; s__Pleotrichocladium_opacum
121fb1d051b49be1e7c8b24fbd4fdfb1	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
3b0ab9820565f24321939fda12a090cd	k__Fungi; p__Rozellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
263077dba97b25e85bb4c1aed7ece31a	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Linnemannia
89bf9870c7f69fb8503bba879f7b1d86	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Pustularia; s__Pustularia_sp
0e52bf9bab53837feb4a79977d3c09b1	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Lipomycetaceae; g__Babjevia; s__Babjevia_anomala
3ab622fcb821dfb8f9c17335b8895294	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Alternaria
e8991563599f25d96dd7792111615e8c	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
ca85e30296c5e866752c5369f3538e3c	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__unidentified; g__unidentified; s__Orbiliales_sp
6ccaca3980c62e362cd1b31e8084011a	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__unidentified; g__unidentified; s__Hymenochaetales_sp
fca60c06e977bb9ef0e8cb9f61a94b8f	k__Fungi; ; ; ; ; 
6de44a45d71d44d903363273d675ac09	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
eb95411140ffccbbd71d768895e0d39f	k__Fungi; ; ; ; ; 
41c2863349242fe0db28c1d10b94cfbe	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Ilyonectria; s__Ilyonectria_mors-panacis
58b3c823204e51e6319059352acde9e8	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; s__Serendipita_sp
dd9472184a44b6ea0803cc654033512d	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
e2891225e84c5c882b401b69ea4ef7d2	k__Fungi; ; ; ; ; 
d86fbafb9643cdbfe47c9bf25b90e5e9	k__Fungi; ; ; ; ; 
b18ae7699124a35cda6551281c7b7b3f	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_finlandica
7b89d8ac98ebeacd9e2f842fb417a0af	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
789c828e1049b691f505e7e4673585c7	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Sarcosomataceae; g__Plectania; s__Plectania_melastoma
165095168b1b1ad0b7550b3a0e5e660c	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__unidentified; f__unidentified; g__unidentified; s__Microbotryomycetes_sp
4aa1f71534d518fed9c07ffaf43578f6	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
d2518e89a9d81377443669132c8c0df2	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Alternaria
125c524b0443bf78bb7298b69d465009	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Peltigerales; f__Pannariaceae; g__Pectenia; s__Pectenia_plumbea
d30fc86a32acb790907691ea5240b58a	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; 
9c3a0f31a6bd988906c43e4cc0edb291	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__unidentified; s__Sympoventuriaceae_sp
514b64bc469848259a1c6606cc8c610c	k__Fungi; p__Ascomycota; ; ; ; 
e94cf868cd450b4f3cd4114134598e69	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
49e57d12dcaa842310ae5d39b13cace8	k__Fungi; ; ; ; ; 
2dbab793b4e9361804374fb69f834906	k__Fungi; p__Ascomycota; ; ; ; 
abd865ec776e2377ae22435544b2e081	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
6565912d778115471c00f3f5106d5bc7	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodosporidiobolus; s__Rhodosporidiobolus_colostri
52038ec2e43777f7af164db6e929f340	k__Fungi; p__Ascomycota; ; ; ; 
f3b4e86121df49b75ee8ac92f714571c	k__Fungi; ; ; ; ; 
1393a4d7ce1addb7cadb745363a908d1	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; ; 
6dfa8ae419c099e32bc10be87cc5498f	k__Fungi; p__Ascomycota; c__Dothideomycetes; ; ; 
b9ac11717c756d703718f4d5d40bff27	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidiales; f__Mytilinidiaceae; g__Lophium; s__Lophium_mytilinum
1df2b2cd49cc35588b9453a966d92316	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Serpulaceae; g__Serpula; s__Serpula_himantioides
35981d533d97632e804f0f3c3ddbeb23	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Leptosphaeriaceae; g__Plenodomus; s__Plenodomus_biglobosus
ad04df64734ca518c9195b5ef74bce1f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__Hodophilus; s__Hodophilus_anatinus
cb04ef5f35edbe33d7e63edf433ce7fa	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Stachybotryaceae; 
06771b697a5a9c0b954281598ca06a44	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; 
a4d1ef220b9fe5680c4d8c5516282fe0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Gomphales; f__Gomphaceae; g__Ceratellopsis; s__Ceratellopsis_acuminata
dc8cc53f5e72c34b3bb803a79498e4b5	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Lophiostomataceae; g__Lophiostoma; s__Lophiostoma_rosae
0419b7220067c02f46ba23568023b71f	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Paraphoma
69a0eb5d4eeebd2dece0ad6ff36ccb69	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Infundichalara
8b7a873c384c7b148640a9482605e1ea	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Phaffia; s__Phaffia_sp
d56a9d6ca2ba93bb6a6f48c3e1cde694	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Septoriella
d4df0e02f8bd2dd6658e7b8ab0a3d622	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Phacidiales; f__Phacidiaceae; g__Phacidium; s__Phacidium_grevilleae
8d1dff6ca9f58e70ffbaca89ea9cef0c	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Sesquicillium; s__Sesquicillium_sp
457c3b503cd063f4d0882afefddd5401	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; ; 
a8249350764f5dc0f14b597b9f943988	k__Fungi; p__Ascomycota; ; ; ; 
ddc2cd991104c09544b080e6306c573f	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
7d1a3580e491a2414f6cee52ee9df8d1	k__Fungi; p__Ascomycota; ; ; ; 
4fc3c66e3658d0b060860ed309c6dcde	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidiales; f__Mytilinidiaceae; g__Lophium; s__Lophium_arboricola
4a3e2ede231fab374cc30df8c00f90f0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Tympanidaceae; g__Tympanis
36e297e45445ecf8b8e357696562e9c8	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__Clavulinopsis; s__Clavulinopsis_sp
3f7bab660075c7e98f6aa45ad92a824b	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Microbotryomycetes_fam_Incertae_sedis; g__Pseudoleucosporidium; s__Pseudoleucosporidium_fasciculatum
bd4b7c3502583bf8026dcb6368a6b0f7	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
13a35fa4fed8d118752f4bb09fb75eed	k__Fungi; p__Ascomycota; c__Arthoniomycetes; o__Lichenostigmatales; f__Phaeococcomycetaceae; g__Phaeococcomyces; s__Phaeococcomyces_sp
6e2b7ee4a851fa241ee3db797b7ec953	k__Fungi; ; ; ; ; 
157530c8cdf3e56d7e907e214bcc8539	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
d22506e9759a1d5f7e0be32d890b16eb	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
fa5ffa9e16dc23e94fcde8f8ef77aded	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Ochroconis; s__Ochroconis_sp
5b7c2733acbd2723ef2f68a8bccc3fa5	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Phaeosphaeria; s__Phaeosphaeria_triglochinicola
c4eb79dcd5718721b893ad8b756635bc	k__Fungi; ; ; ; ; 
e2ceb21eb0df9bb6f3eb7a83dd3f76bd	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Piskurozyma; s__Piskurozyma_silvicola
a650fd22a2515f7483f767bc60cb6f4b	k__Fungi; p__Basidiomycota; ; ; ; 
fb328084400c4ea2c35807a8bee82c8e	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
6e469a4a270c9c9b6d11d4ae0c6ec74f	k__Fungi; ; ; ; ; 
f4897b5eb89739bb353d848fd2388d5e	k__Fungi; ; ; ; ; 
9c1cb88eb6d1e32dee4c752acaf6bc89	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymellaceae; g__Paraboeremia; s__Paraboeremia_selaginellae
334a53a6bb7b84b04234999163cca266	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
19e32ab08afd20ab0b42efe2bc5ac4cc	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
39f188afebde27a591754fc961064d3f	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
aa9bf7c39c4d91f92d698a25830534da	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; g__Knufia
84f93e0bacbf06b5b34ab0c90dd1826a	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Humicola; s__Humicola_nigrescens
977203bc90e42cde2d11670b228401af	k__Fungi; ; ; ; ; 
f550f8ad095be96e9f0ef416845f7212	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
d429b0f89c0b3ffdbf36eb8b02e66961	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mycosphaerellales; f__Teratosphaeriaceae; g__Teratosphaeria; s__Teratosphaeria_sp
d6dd22572bcd6e9980832a25339e830d	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
b11e7a00ed36065c4bc6d95f46f066c8	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidales; f__Gloniaceae; g__Cenococcum; s__Cenococcum_geophilum
6a7f6a3c39c449f32b01aba63945a6b1	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
6e4b6d85f7483537532450b7de0ee3e2	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_finlandica
8ebea05019221666f16ca1e5ff3d1d15	k__Fungi; ; ; ; ; 
5e765b168d09b88b6caff57db5e432ba	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
8f7a42894d3813a2cff93abae2243043	k__Fungi; p__Mucoromycota; c__Umbelopsidomycetes; o__Umbelopsidales; f__Umbelopsidaceae; g__Umbelopsis; s__Umbelopsis_isabellina
f0a72a531b574a6cf7ca26474e4281bb	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Venturiaceae; g__Coleroa; s__Coleroa_circinans
6e12b680e4f414c4b66bfb8e3b46e9cd	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; 
d165f261963fbafee4f340df0aa52967	k__Fungi; ; ; ; ; 
0865aa7454ee6fc407952f7e09a29c14	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_humilis
ef6df4b93f39f880f45bcbce7fdd8d31	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Filobasidium; s__Filobasidium_globosporum
a2410c4945805fc6ecc531d5b1d9838c	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Sclerotiniaceae; 
ae2a75f43fac1535c7377dc2d5401351	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryomycetes_ord_Incertae_sedis; f__Microbotryomycetes_fam_Incertae_sedis; g__Pseudoleucosporidium; s__Pseudoleucosporidium_fasciculatum
cb4d3a0484e34417d306e71c30d18056	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Lachnellula; s__Lachnellula_fuscosanguinea
7bfb157b16d46ed1a5fbf5691d1686ed	k__Fungi; ; ; ; ; 
7c6324e319d734d86e66c5d6162b37c4	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_elongatula
43fd67a323e50bc2e8472c0a85802a32	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
b22c1b9dc8d085dcbd04d79db9bef00a	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Chalara
c58c92b065c90a8f1628bd62090c5449	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
4f71be3b25fdb2e5e0aec8fb176eacfa	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
25a4b4e37009912c86e8c80652e642ed	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Sporidiobolaceae; g__Rhodosporidiobolus; s__Rhodosporidiobolus_colostri
1456ac4215e29bc4f354f38b2772e206	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mycosphaerellales; f__Teratosphaeriaceae; g__Elasticomyces; s__Elasticomyces_elasticus
8461eb8f7316701024dfca7b3eed173f	k__Fungi; ; ; ; ; 
72885a4674bb570c467e29f87cf6b942	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
84035d8957e80088a8765801dca814bc	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
4bd8bccccc5dc1b49727156a8ce3d1bd	k__Fungi; ; ; ; ; 
2d0fe17357976bf0a1bb2844a1bb792c	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Mycosymbioces; s__Mycosymbioces_mycenophila
acadb0e2781946cc5fbef3ac5969d151	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Mrakia
272e737d7d3f297b744969b757dc9647	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Cyathicula; s__Cyathicula_sp
ec4b8b406b072017886aea19dd6c140a	k__Fungi; p__Ascomycota; ; ; ; 
fdc28312dabac04c2023a2f9f9d5e908	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
eff4df500e6585d808fbecc2144ca961	k__Fungi; ; ; ; ; 
225cde9873c287911280c3bbeda47ef7	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Krasilnikovozyma; s__Krasilnikovozyma_tahquamenonensis
d9a7ffaa18dd35e50a800dd39817a8ae	k__Fungi; ; ; ; ; 
1bdce455cfe9b5a64331d9e3fb14fcf2	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
5f13bec11a44f2992bb21b1c56def2a2	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Naganishia; s__Naganishia_cerealis
a5d9ee56fcfac2bfb7423cfe2b59d882	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe; s__Inocybe_flocculosa
825481c7b404caa397dc1307d901d6b3	k__Fungi; ; ; ; ; 
f50eda1bfa5b3d93feac9ceeb27e07e2	k__Fungi; ; ; ; ; 
7ff2f58465e748502b437dec9e84611e	k__Fungi; p__Ascomycota; ; ; ; 
8670d4447e32edba24d49688ea61264a	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_aureliella
c451f3b79a60aa1c68993c97ba23c636	k__Fungi; p__Ascomycota; ; ; ; 
2fde2dc7b1d338d5b8e9081e0f8c7ffd	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
f329facc1e87fbfd8216bd5b9dce58a0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__unidentified; s__Sympoventuriaceae_sp
c1f59e2fe768c234a20823f2e91e1f11	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidiales; f__Mytilinidiaceae; g__Mytilinidion; s__Mytilinidion_sp
ee0ab51506670eb27e9aae9104c238ff	k__Fungi; ; ; ; ; 
0d53ed054847ff768140d554e674b7a8	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_deceptivissimus
b2e718b9cca0cf186e013cdf7e06ed81	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; 
d0379c590815794ad88fd92363586c88	k__Fungi; p__Ascomycota; ; ; ; 
18fcdbc7e61da9c2664ce6985778ae33	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Cosmospora; s__Cosmospora_lavitskiae
6d2e4132e37ca3ec48dd51d1b1653cdf	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
c8f2205af4f5d20c77109b46449ba5d4	k__Fungi; ; ; ; ; 
cf52a91b435d07d56003a2c16da22d43	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Atheliaceae; g__Athelia; s__Athelia_sp
0a8af718c8c443fd7f50c9cfffc051d1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hygrophoraceae; g__Hygrophorus; s__Hygrophorus_siccipes
a41cda4b9a7f2d265ea1b93fe28b6dea	k__Fungi; p__Ascomycota; ; ; ; 
f5c3bb225a84f73a666984966ec5da2d	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
cf22190bde0fbea3e6f693835513eaa8	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; s__Piloderma_olivaceum
794b49ee3729dc40fd3b67e4cf3b3255	k__Fungi; ; ; ; ; 
